IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,LocationType,SpatialDimValueCode,Location,PeriodType,Period,IsLatestYear,FactValueNumeric,Value,FactComments,Language,DateModified
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2003,FALSE,1203,1203,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2003,FALSE,1273,1273,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2003,FALSE,1274,1274,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,CHL,Chile,Year,2003,FALSE,13,13,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2003,FALSE,13079,13 079,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ALB,Albania,Year,2003,FALSE,1350,1350,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2003,FALSE,1373,1373,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2003,FALSE,14917,14 917,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2003,FALSE,1408,1408,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2003,FALSE,154,154,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2003,FALSE,1582,1582,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2003,FALSE,159,159,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2003,FALSE,16033,16 033,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,MLT,Malta,Year,2003,FALSE,167,167,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,USA,United States of America,Year,2003,FALSE,167500,167 500,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2003,FALSE,17744,17 744,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,BRA,Brazil,Year,2003,FALSE,170953,170 953,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,CAN,Canada,Year,2003,FALSE,18202,18 202,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2003,FALSE,2,2,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2003,FALSE,2,2,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ESP,Spain,Year,2003,FALSE,20005,20 005,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2003,FALSE,21829,21 829,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2003,FALSE,212,212,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,IRL,Ireland,Year,2003,FALSE,2171,2171,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2003,FALSE,2213,2213,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2003,FALSE,2275,2275,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2003,FALSE,2294,2294,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2003,FALSE,23,23,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2003,FALSE,2338,2338,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2003,FALSE,2418,2418,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2003,FALSE,243,243,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2003,FALSE,2482,2482,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2003,FALSE,249,249,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2003,FALSE,288,288,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2003,FALSE,293,293,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2003,FALSE,3,3,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,HRV,Croatia,Year,2003,FALSE,3085,3085,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ITA,Italy,Year,2003,FALSE,31000,31 000,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2003,FALSE,3472,3472,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,COL,Colombia,Year,2003,FALSE,35469,35 469,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2003,FALSE,3516,3516,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2003,FALSE,3598,3598,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2003,FALSE,3711,3711,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2003,FALSE,3955,3955,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2003,FALSE,4037,4037,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2003,FALSE,42650,42 650,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,FRA,France,Year,2003,FALSE,43100,43 100,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,2003,FALSE,4315,4315,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,AND,Andorra,Year,2003,FALSE,44,44,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,2003,FALSE,4595,4595,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2003,FALSE,460,460,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2003,FALSE,47318,47 318,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,FIN,Finland,Year,2003,FALSE,4966,4966,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2003,FALSE,5215,5215,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,IDN,Indonesia,Year,2003,FALSE,5267,5267,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,2003,FALSE,5352,5352,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2003,FALSE,5368,5368,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,2003,FALSE,5587,5587,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2003,FALSE,60,60,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2003,FALSE,60,60,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2003,FALSE,6167,6167,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2003,FALSE,62972,62 972,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2003,FALSE,629,629,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2003,FALSE,6475,6475,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2003,FALSE,6555,6555,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2003,FALSE,671,671,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,2003,FALSE,6737,6737,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2003,FALSE,7,7,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,SWE,Sweden,Year,2003,FALSE,7296,7296,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2003,FALSE,7680,7680,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2003,FALSE,868,868,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,GRD,Grenada,Year,2003,FALSE,9,9,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2003,FALSE,9021,9021,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2003,FALSE,931,931,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2003,FALSE,9328,9328,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,MEX,Mexico,Year,2003,FALSE,9675,9675,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2003,FALSE,983,983,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2003,FALSE,992,992,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,WPR,Western Pacific,Country,IDN,Indonesia,Year,2003,FALSE,1629,1629,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2003,FALSE,3779,3779,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2003,FALSE,9,9,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,WPR,Western Pacific,Country,IDN,Indonesia,Year,2003,FALSE,197,197,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2003,FALSE,33,33,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2003,FALSE,36,36,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AMR,Americas,Country,GRD,Grenada,Year,2003,TRUE,4,4,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2003,FALSE,4,4,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2003,TRUE,4360,4360,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2003,FALSE,625,625,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CHL,Chile,Year,2002,FALSE,0.01,0.01,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2002,FALSE,0.02,0.02,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2002,FALSE,0.04,0.04,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2002,FALSE,0.07,0.07,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2002,FALSE,0.14,0.14,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2002,FALSE,0.23,0.23,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2002,FALSE,0.38,0.38,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,IND,India,Year,2002,FALSE,0.43,0.43,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2002,FALSE,0.7,0.7,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2002,FALSE,0.83,0.83,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2002,FALSE,0.95,0.95,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2002,FALSE,0.97,0.97,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2002,FALSE,1.26,1.26,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2002,FALSE,1.4,1.4,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2002,FALSE,1.46,1.46,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2002,FALSE,1.64,1.64,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2002,FALSE,1.65,1.65,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2002,FALSE,1.7,1.7,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2002,FALSE,1.92,1.92,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2002,FALSE,10.01,10.01,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2002,FALSE,12,12,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2002,FALSE,12.04,12.04,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2002,FALSE,2.06,2.06,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2002,FALSE,2.06,2.06,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2002,FALSE,2.08,2.08,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2002,FALSE,2.09,2.09,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2002,FALSE,2.11,2.11,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2002,FALSE,2.44,2.44,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2002,FALSE,2.79,2.79,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2002,FALSE,2.79,2.79,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2002,FALSE,2.82,2.82,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2002,FALSE,2.87,2.87,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2002,FALSE,2.91,2.91,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2002,FALSE,2.96,2.96,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2002,FALSE,3.2,3.2,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2002,FALSE,3.29,3.29,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
